num,year,month,day,hour,min,sec,T,type
10833,2013,11,24,17,9,34.1,119.81,R
10834,2013,11,24,17,58,53.9,2.1,Q
10835,2013,11,24,18,16,26.4,50.69,R
10836,2013,11,24,18,21,9.6,40.19,R
10837,2013,11,24,18,21,58.7,101.82,R
10838,2013,11,24,18,30,2.1,3.58,Q
10839,2013,11,24,18,41,20.5,13.84,R
10840,2013,11,24,18,41,37,43.3,R
10841,2013,11,24,19,50,11.8,84.99,R
10842,2013,11,24,20,35,49,137.73,R
10843,2013,11,24,20,57,24.5,51.2,R
10844,2013,11,24,21,10,21.5,20.99,R
10845,2013,11,24,21,12,10.6,39.42,R
10846,2013,11,24,21,56,49.7,35.33,R
10847,2013,11,24,22,14,3.5,63.49,R
10848,2013,11,24,22,24,7.6,21.5,R
10849,2013,11,24,22,25,42.8,40.45,R
10850,2013,11,24,22,35,3.9,50.18,R
10851,2013,11,24,22,40,25.1,55.3,R
10852,2013,11,24,22,52,3.4,35.84,R
10853,2013,11,24,23,25,57.2,46.08,R
10854,2013,11,24,23,33,2.8,59.39,R
10855,2013,11,24,23,45,53.1,75.78,R
10856,2013,11,25,1,27,4.6,20.48,R
10857,2013,11,25,1,27,40.4,52.22,R
10858,2013,11,25,3,13,50.7,66.56,R
10859,2013,11,25,3,15,46.4,15.87,R
10860,2013,11,25,3,37,24.5,12.8,R
10861,2013,11,25,3,44,26.6,55.3,R
10862,2013,11,25,3,52,59.2,102.4,R
10863,2013,11,25,3,58,32.6,45.57,R
10864,2013,11,25,4,1,3.2,14.43,R
10865,2013,11,25,4,1,21,73.26,R
10866,2013,11,25,4,3,53,60.36,R
10867,2013,11,25,4,4,54.6,70.75,R
10868,2013,11,25,4,10,2.3,15.26,R
10869,2013,11,25,4,10,21,100.07,R
10870,2013,11,25,4,12,7,49.19,R
10871,2013,11,25,4,14,54.7,82.94,R
10872,2013,11,25,4,16,55.9,44.03,R
10873,2013,11,25,4,34,45.5,8.19,R
10874,2013,11,25,4,35,39.8,70.66,R
10875,2013,11,25,4,38,52.8,107.01,R
10876,2013,11,25,4,45,22.9,37.38,R
10877,2013,11,25,4,58,57.7,28.16,R
10878,2013,11,25,5,4,9.1,6.14,R
10879,2013,11,25,5,5,0.8,97.32,R
10880,2013,11,25,5,6,41.7,74.11,R
10881,2013,11,25,5,10,58.9,38.4,R
10882,2013,11,25,5,17,40.4,14.85,R
10883,2013,11,25,5,42,49,80.45,R
10884,2013,11,25,5,49,27.4,114.18,R
10885,2013,11,25,6,5,15.2,49.66,R
10886,2013,11,25,6,9,39.4,163.33,R
10887,2013,11,25,6,25,17.2,53.76,R
10888,2013,11,25,6,26,17.7,60.93,R
10889,2013,11,25,8,24,47,57.34,R
10890,2013,11,25,11,14,13.2,66.56,R
10891,2013,11,25,11,56,25.9,67.07,R
10892,2013,11,25,13,7,29.1,71.68,R
10893,2013,11,25,14,1,56.2,41.98,R
10894,2013,11,25,14,9,9.5,73.73,R
10895,2013,11,25,14,39,37.7,95.23,R
10896,2013,11,25,15,8,57.2,53.94,R
10897,2013,11,25,15,13,6,44.03,R
10898,2013,11,25,15,56,25.9,55.3,R
10899,2013,11,25,16,2,57.7,78.34,R
10900,2013,11,25,16,4,31.4,62.98,R
10901,2013,11,25,16,27,34.3,70.14,R
10902,2013,11,25,16,31,47,47.62,R
10903,2013,11,25,16,53,6.4,61.95,R
10904,2013,11,26,10,46,9.5,14.85,N
10905,2013,11,26,11,38,25,59.39,R
10906,2013,11,26,12,32,44.3,59.39,R
10907,2013,11,26,12,50,39.4,77.31,R
10908,2013,11,26,15,19,59.6,9.66,R
10909,2013,11,27,14,1,24,52.22,R
10910,2013,11,28,6,52,24.4,34.3,R
10911,2013,11,28,10,43,51.2,15.36,N
10912,2013,11,28,12,13,6.4,3.58,I
10913,2013,11,28,12,37,11.2,3.07,I
10914,2013,11,28,13,17,2.5,2.56,I
10915,2013,11,29,11,26,44.5,5.5,Q
10916,2013,11,29,13,2,5.1,46.59,R
10917,2013,11,29,17,54,39.4,5.12,Q
10918,2013,11,30,2,1,51.6,80.9,R
10919,2013,11,30,3,32,5.9,51.65,R
10920,2013,11,30,19,23,37.9,2.58,Q
10921,2013,11,30,21,56,35.9,3.63,Q
10922,2013,11,30,23,36,30.5,70.14,R
10923,2013,12,1,1,5,55.1,63.49,R
10924,2013,12,1,1,19,57.1,7.17,Q
10925,2013,12,1,5,48,18.3,5.14,Q
10926,2013,12,1,11,49,42.3,4.61,Q
10927,2013,12,1,12,0,58.9,6.17,Q
10928,2013,12,1,12,46,7.4,7.17,Q
10929,2013,12,1,12,46,32.5,3.3,Q
10930,2013,12,1,12,46,48.3,85.36,R
10931,2013,12,1,12,48,15,71.32,R
10932,2013,12,1,13,50,18.9,9.73,Q
10933,2013,12,1,14,44,38.3,64,R
10934,2013,12,1,17,57,2,33.22,R
10935,2013,12,1,18,14,3,5.12,Q
10936,2013,12,1,19,41,26.9,11.37,Q
10937,2013,12,1,19,41,40.5,6.9,Q
10938,2013,12,2,7,2,43.8,51.71,R
10939,2013,12,2,11,48,32.1,30.72,R
10940,2013,12,2,11,51,27,7.92,R
10941,2013,12,2,13,12,42.8,10.24,R
10942,2013,12,2,16,24,55.7,22.02,R
10943,2013,12,2,17,51,50.1,9.73,Q
10944,2013,12,2,22,52,19.3,7.68,Q
10945,2013,12,3,9,7,43.4,4.62,Q
10946,2013,12,3,10,58,14.2,28.16,R
10947,2013,12,3,11,13,45.1,86.02,R
10948,2013,12,3,11,24,38.5,68.1,R
10949,2013,12,3,11,56,9.5,37.89,R
10950,2013,12,3,12,25,23.4,60.93,R
10951,2013,12,3,12,33,46.5,4.34,R
10952,2013,12,3,12,34,55.2,38.91,R
10953,2013,12,3,13,3,37.9,71.17,R
10954,2013,12,3,14,38,45.4,34.54,S
10955,2013,12,3,14,54,47.5,32.26,R
10956,2013,12,3,15,18,22.9,24.58,R
10957,2013,12,3,15,24,16.8,39.94,R
10958,2013,12,3,16,41,10.7,40.45,R
10959,2013,12,3,17,13,33.3,102.4,R
10960,2013,12,3,18,35,43.9,5.63,Q
10961,2013,12,3,18,37,27.1,53.76,R
10962,2013,12,3,19,33,0.2,160.77,R
10963,2013,12,3,21,22,29.5,163.84,R
10964,2013,12,3,21,39,10.5,122.37,R
10965,2013,12,3,22,2,30.5,108.03,R
10966,2013,12,3,22,17,58.3,34.3,R
10967,2013,12,3,22,26,2.3,58.37,R
10968,2013,12,3,22,27,58.7,129.27,R
10969,2013,12,3,22,30,11.5,97.25,R
10970,2013,12,3,22,36,56.4,70.66,R
10971,2013,12,3,22,40,26.6,73.73,R
10972,2013,12,3,22,58,40.3,11.26,Q
10973,2013,12,3,23,25,35.7,6.66,Q
10974,2013,12,3,23,46,53.8,39.42,R
10975,2013,12,3,23,51,54.7,137.73,R
10976,2013,12,4,5,16,43.8,49.15,R
10977,2013,12,4,5,28,13.2,104.96,R
10978,2013,12,4,5,34,18.4,74.24,R
10979,2013,12,4,10,10,17.9,57.34,R
10980,2013,12,4,13,17,43.5,38.61,R
10981,2013,12,4,14,38,12.2,48.64,R
10982,2013,12,4,18,55,52.1,95.74,R
10983,2013,12,4,23,47,59.5,37.38,R
10984,2013,12,5,2,11,42,5.19,Q
10985,2013,12,5,4,50,46.2,5.17,Q
10986,2013,12,5,11,7,59,82.43,R
10987,2013,12,5,14,44,40,70.66,R
10988,2013,12,5,15,24,57.4,47.31,R
10989,2013,12,5,17,19,2.8,9.25,Q
10990,2013,12,5,17,22,53.7,89.6,R
10991,2013,12,5,18,47,41.1,9.73,Q
10992,2013,12,5,20,35,53.2,34.82,S
10993,2013,12,5,21,15,2.5,61.44,R
10994,2013,12,5,21,34,50.2,151.04,R
10995,2013,12,6,0,55,51.2,101.31,R
10996,2013,12,6,1,33,49.8,62.46,R
10997,2013,12,6,2,10,18.6,53.22,R
10998,2013,12,6,2,54,7.8,78.34,R
10999,2013,12,6,3,1,55.8,64.51,R
11000,2013,12,6,5,35,6.6,132.1,R
11001,2013,12,6,6,18,55.8,118.27,R
11002,2013,12,6,6,35,44,78.85,R
11003,2013,12,6,8,59,55.2,20.48,R
11004,2013,12,6,10,5,9.7,38.4,R
11005,2013,12,6,11,25,43,88.58,R
11006,2013,12,6,11,30,21.1,17.31,R
11007,2013,12,6,12,0,33.4,97.28,R
11008,2013,12,6,13,19,20.9,26.11,R
11009,2013,12,6,17,37,59.5,22.98,R
11010,2013,12,6,19,33,11.6,34.3,R
11011,2013,12,6,23,55,22.5,38.4,R
11012,2013,12,7,0,5,35.3,25.89,R
11013,2013,12,7,0,6,9.2,81.25,R
11014,2013,12,7,1,1,7.7,80.9,R
11015,2013,12,7,1,3,35.5,21.5,R
11016,2013,12,7,1,4,12.9,23.55,R
11017,2013,12,7,1,5,38.4,87.01,R
11018,2013,12,7,1,19,53.4,100.86,R
11019,2013,12,7,1,29,41.6,37.86,R
11020,2013,12,7,1,30,24.9,33.22,R
11021,2013,12,7,1,45,11.8,39.87,R
11022,2013,12,7,2,38,12.8,58.85,R
11023,2013,12,7,4,56,19.3,50.66,R
11024,2013,12,7,6,7,42.1,39.9,R
11025,2013,12,7,6,47,37,47.1,R
11026,2013,12,7,7,44,56.4,47.62,R
11027,2013,12,7,8,19,38.8,29.7,R
11028,2013,12,7,8,36,4.5,64.51,R
11029,2013,12,7,8,40,28.3,39.96,R
11030,2013,12,7,9,18,46.3,102.68,R
11031,2013,12,7,9,20,34.4,59.82,R
11032,2013,12,7,9,22,6.8,9.22,R
11033,2013,12,7,9,22,44.7,15.36,R
11034,2013,12,7,9,27,34.4,86.53,R
11035,2013,12,7,9,44,10.3,86.02,R
11036,2013,12,7,9,50,0.7,31.03,R
11037,2013,12,7,9,54,16.2,23.79,R
11038,2013,12,7,9,54,47.2,45.52,R
11039,2013,12,7,9,55,40,25.86,R
11040,2013,12,7,9,56,15.1,188.28,R
11041,2013,12,7,9,59,43.1,30,R
11042,2013,12,7,10,0,18.2,64.14,R
11043,2013,12,7,10,2,11,81.72,R
11044,2013,12,7,10,3,49.3,49.66,R
11045,2013,12,7,10,4,50.3,65.17,R
11046,2013,12,7,10,6,13.1,44.48,R
11047,2013,12,7,10,7,58.6,22.76,R
11048,2013,12,7,10,8,29.6,30,R
11049,2013,12,7,10,9,6.9,16.55,R
11050,2013,12,7,10,10,41.6,8.19,R
11051,2013,12,7,10,12,25.5,24.06,R
11052,2013,12,7,10,13,41.6,57.34,R
11053,2013,12,7,10,15,46.1,12.8,R
11054,2013,12,7,10,21,3.1,82.94,R
11055,2013,12,7,10,23,57.5,80.38,R
11056,2013,12,7,10,31,53.8,39.42,R
11057,2013,12,7,10,33,38.6,78.85,R
11058,2013,12,7,10,39,31.7,62.98,R
11059,2013,12,7,10,43,0.6,67.58,R
11060,2013,12,7,10,51,59.8,62.63,R
11061,2013,12,7,10,53,9.5,118.18,R
11062,2013,12,7,11,2,42.9,30.48,R
11063,2013,12,7,11,3,15,89.04,R
11064,2013,12,7,11,5,3.2,53.25,R
11065,2013,12,7,11,11,36.9,77.82,R
11066,2013,12,7,11,19,19.9,41.98,R
11067,2013,12,7,11,29,43.9,90.62,R
11068,2013,12,7,11,32,42.1,21.5,R
11069,2013,12,7,11,58,47.1,17.92,R
11070,2013,12,7,12,23,50.9,19.46,R
11071,2013,12,7,12,25,17.9,35.33,R
11072,2013,12,7,12,28,30.2,59.39,R
11073,2013,12,7,12,31,30.8,85.5,R
11074,2013,12,7,12,50,42.6,57.86,R
11075,2013,12,7,12,57,10.5,90.62,R
11076,2013,12,7,13,54,42.1,82.94,R
11077,2013,12,7,13,58,9.7,31.23,R
11078,2013,12,7,14,21,11.3,79.87,R
11079,2013,12,7,14,47,31.8,88.58,R
11080,2013,12,7,14,50,55.4,25.09,R
11081,2013,12,7,15,32,45,102.4,R
11082,2013,12,7,16,26,19.8,63.49,R
11083,2013,12,7,17,52,36.3,100.86,R
11084,2013,12,7,18,42,46.5,99.84,R
11085,2013,12,7,20,45,48.1,92.16,R
11086,2013,12,7,21,57,33.4,90.11,R
11087,2013,12,7,23,8,16.9,87.04,R
11088,2013,12,7,23,28,35.8,19.63,R
11089,2013,12,8,1,32,55.9,54.27,R
11090,2013,12,8,7,34,51.8,69.63,R
11091,2013,12,8,8,32,6.1,2.05,Q
11092,2013,12,8,9,6,21.9,69.12,R
11093,2013,12,8,10,12,22,57.86,R
11094,2013,12,8,11,28,10.2,154.11,R
11095,2013,12,8,12,40,59,61.44,R
11096,2013,12,8,16,11,22.1,73.22,R
11097,2013,12,8,18,28,42.5,45.06,R
11098,2013,12,8,20,17,50.3,51.2,R
11099,2013,12,9,1,53,55,15.21,R
11100,2013,12,9,2,48,38.9,190.46,R
11101,2013,12,9,8,0,54.9,30.21,R
11102,2013,12,9,14,9,27,65.54,R
11103,2013,12,9,15,25,9.7,94.72,R
11104,2013,12,9,15,35,22.5,45.57,R
11105,2013,12,9,15,39,9.8,76.29,R
11106,2013,12,9,22,11,45.6,64.51,R
11107,2013,12,9,23,30,34.4,88.06,R
11108,2013,12,10,0,57,19,70.14,R
11109,2013,12,10,11,51,49.2,25.6,R
11110,2013,12,10,12,10,42.6,62.98,R
11111,2013,12,10,15,51,36.4,70.66,R
11112,2013,12,10,16,13,40.5,73.91,R
11113,2013,12,10,16,45,4.1,62.98,R
11114,2013,12,10,17,11,8.7,72.7,R
11115,2013,12,10,17,55,3,75.26,R
11116,2013,12,10,17,58,3.8,9.37,R
11117,2013,12,10,17,58,17.5,64.72,R
11118,2013,12,10,17,59,29.9,75.8,R
11119,2013,12,10,18,5,35.8,86.02,R
11120,2013,12,10,18,19,15.6,41.31,R
11121,2013,12,10,18,37,19.6,68.61,R
11122,2013,12,10,18,39,30.1,14.85,R
11123,2013,12,11,0,3,8.5,22.5,R
11124,2013,12,11,7,23,45.7,20.3,R
11125,2013,12,11,10,4,40.5,26.11,S
11126,2013,12,11,13,3,13.7,62.91,R
11127,2013,12,11,17,6,41.4,101.58,R
11128,2013,12,11,17,14,2.1,103.36,R
11129,2013,12,11,17,34,54.3,2.78,Q
11130,2013,12,11,19,33,35,4.96,Q
11131,2013,12,11,19,33,53.9,70.66,R
11132,2013,12,12,1,0,12.4,90.11,S
11133,2013,12,12,4,15,10.7,82.94,R
11134,2013,12,12,9,33,2.9,53.66,R
11135,2013,12,12,9,57,44.1,64,R
11136,2013,12,12,12,27,7.8,43.97,R
11137,2013,12,12,12,39,53.2,53.97,R
11138,2013,12,12,14,24,49.7,27.58,R
11139,2013,12,12,14,49,41.9,49.33,R
11140,2013,12,12,17,29,7.1,110.59,R
11141,2013,12,12,19,29,15.8,90.11,R
11142,2013,12,12,21,9,27,14.34,R
11143,2013,12,12,21,17,56.4,131.58,R
11144,2013,12,12,21,30,49.8,72.19,R
11145,2013,12,12,21,34,23.6,16.38,R
11146,2013,12,12,21,49,25.5,159.74,R
11147,2013,12,12,21,59,26.5,79.87,R
11148,2013,12,12,22,5,28.6,83.97,R
11149,2013,12,13,0,27,7.3,41.98,R
11150,2013,12,13,0,28,10.8,12.8,R
11151,2013,12,13,2,6,51.2,94.64,R
11152,2013,12,13,9,10,3.9,30.72,R
11153,2013,12,13,9,28,15.9,12.29,R
11154,2013,12,14,16,41,46.1,37.38,R
11155,2013,12,14,17,40,21.1,75.26,R
11156,2013,12,15,22,41,40,123.39,R
11157,2013,12,15,23,35,44.5,41.47,R
11158,2013,12,16,5,47,2.7,80.38,R
11159,2013,12,16,5,52,35.8,25.09,R
11160,2013,12,16,6,2,54.7,5.12,R
11161,2013,12,16,6,6,44.2,247.77,R
11162,2013,12,16,6,11,14.3,116.07,R
11163,2013,12,16,6,14,28.5,17.17,R
11164,2013,12,16,6,14,54.5,32.52,R
11165,2013,12,16,6,19,34.2,34.3,R
11166,2013,12,16,6,21,5.4,86.02,R
11167,2013,12,16,6,36,3.5,31.23,R
11168,2013,12,16,6,38,30.9,49.66,R
11169,2013,12,16,6,43,42.2,16.38,R
11170,2013,12,16,7,34,27.7,33.28,R
11171,2013,12,16,7,48,53.5,48.21,R
11172,2013,12,16,7,49,48.8,90.18,R
11173,2013,12,16,8,12,5.6,26.11,R
11174,2013,12,16,8,17,51.8,89.6,R
11175,2013,12,16,8,38,13.3,71.17,R
11176,2013,12,16,8,56,9.6,144.38,R
11177,2013,12,16,9,3,17.1,84.48,R
11178,2013,12,16,9,16,32.6,28.16,R
11179,2013,12,16,9,17,17.7,146.43,R
11180,2013,12,16,9,20,40.6,13.31,R
11181,2013,12,16,9,24,36.9,15.36,R
11182,2013,12,16,9,35,25.1,116.74,R
11183,2013,12,16,9,45,34.3,20.48,R
11184,2013,12,16,10,51,45.1,109.57,R
11185,2013,12,16,13,46,55.5,87.63,R
11186,2013,12,16,16,36,57,50.02,R
11187,2013,12,16,18,24,5.2,89.09,R
11188,2013,12,16,23,36,39.3,110.59,R
11189,2013,12,17,0,14,2.6,88.58,R
11190,2013,12,17,0,27,15,80.9,R
11191,2013,12,17,1,25,1,86.02,R
11192,2013,12,17,2,43,8.6,69.63,R
11193,2013,12,17,2,56,52.4,85.5,R
11194,2013,12,17,4,52,20,92.32,R
11195,2013,12,17,5,40,23.9,38.39,R
11196,2013,12,17,5,41,5.8,47.77,R
11197,2013,12,17,5,58,41,96.77,R
11198,2013,12,17,6,7,4.4,28.16,R
11199,2013,12,17,6,11,25.1,71.68,R
11200,2013,12,17,6,13,2.9,64.51,R
11201,2013,12,17,6,17,16,23.55,R
11202,2013,12,17,6,18,47.6,23.55,R
11203,2013,12,17,6,20,16,40.45,R
11204,2013,12,17,6,22,2,26.11,R
11205,2013,12,17,6,29,32.9,50.69,R
11206,2013,12,17,6,32,9.5,139.26,R
11207,2013,12,17,6,36,15.3,95.74,R
11208,2013,12,17,6,39,28.8,75.78,R
11209,2013,12,17,6,48,29.4,84.82,R
11210,2013,12,17,6,50,0.4,67.86,R
11211,2013,12,17,6,53,21.5,28.67,R
11212,2013,12,17,7,17,22.6,79.87,R
11213,2013,12,18,3,37,21.6,39.94,R
11214,2013,12,18,6,40,10.4,57.86,R
11215,2013,12,18,6,48,54.3,15.72,R
11216,2013,12,18,18,47,59.5,52.94,R
11217,2013,12,19,0,42,56.8,58.58,R
11218,2013,12,19,1,43,8,41.68,R
11219,2013,12,19,8,59,45.1,28.61,S
11220,2013,12,19,9,14,28.7,50.14,R
11221,2013,12,19,13,44,4,41.98,R
11222,2013,12,19,14,22,9.5,86.53,R
11223,2013,12,19,15,51,57.3,93.7,R
11224,2013,12,19,16,17,39.4,53.25,R
11225,2013,12,19,16,41,54.2,98.3,R
11226,2013,12,19,21,11,20.9,45.06,R
11227,2013,12,19,22,39,34.6,101.89,R
11228,2013,12,19,22,44,54.2,48.64,R
11229,2013,12,19,22,59,18.7,63.49,R
11230,2013,12,19,23,0,46.3,76.8,R
11231,2013,12,19,23,15,37.2,77.82,R
11232,2013,12,19,23,27,27.6,72.19,R
11233,2013,12,20,0,0,48,24.58,R
11234,2013,12,20,0,50,53.3,73.22,R
11235,2013,12,20,0,59,48.3,63.49,R
11236,2013,12,20,1,3,46.6,43.73,R
11237,2013,12,20,1,8,53.6,48.64,R
11238,2013,12,20,2,5,38.2,147.46,R
11239,2013,12,20,2,15,43.4,69.63,R
11240,2013,12,20,2,32,22.3,50.18,R
11241,2013,12,20,2,49,11.6,55.3,R
11242,2013,12,20,2,52,35.3,120.32,R
11243,2013,12,20,3,5,9.2,56.25,R
11244,2013,12,20,3,6,12.6,82.14,R
11245,2013,12,20,3,17,25.1,40.45,R
11246,2013,12,20,3,19,9.5,31.74,R
11247,2013,12,20,3,23,42.5,13.31,R
11248,2013,12,20,3,47,11.9,70.66,R
11249,2013,12,20,3,50,47.1,49.66,R
11250,2013,12,20,3,57,17.4,36.86,R
11251,2013,12,20,3,59,19.2,78.85,R
11252,2013,12,20,4,5,39.5,27.39,R
11253,2013,12,20,4,6,10.9,87.82,R
11254,2013,12,20,4,21,51.6,68.1,R
11255,2013,12,20,4,47,23,38.4,R
11256,2013,12,20,5,18,6.7,16.38,R
11257,2013,12,20,5,23,42.5,40.96,R
11258,2013,12,20,5,28,13.7,81.92,R
11259,2013,12,20,5,30,29.7,65.02,R
11260,2013,12,20,5,33,10,12.29,R
11261,2013,12,20,5,47,52.4,33.79,R
11262,2013,12,20,6,1,57.8,13.82,R
11263,2013,12,20,6,7,43,77.82,R
11264,2013,12,20,6,10,11.8,69.63,R
11265,2013,12,20,6,19,24.4,10.75,R
11266,2013,12,20,6,19,57.1,60.93,R
11267,2013,12,20,6,28,46,50.02,R
11268,2013,12,20,6,41,19.9,65.54,R
11269,2013,12,20,6,47,23.5,28.16,R
11270,2013,12,20,6,52,23.4,68.61,R
11271,2013,12,20,7,16,40.7,18.43,R
11272,2013,12,20,7,20,47.6,60.93,R
11273,2013,12,20,7,26,46.3,89.6,R
11274,2013,12,20,7,32,58.7,35.33,R
11275,2013,12,20,7,35,33.3,103.94,R
11276,2013,12,20,7,40,32.3,47.62,R
11277,2013,12,20,7,44,37.3,61.95,R
11278,2013,12,20,8,22,39.8,35.84,R
11279,2013,12,20,8,39,3,68.1,R
11280,2013,12,20,8,45,42.3,96.77,R
11281,2013,12,20,8,53,7.9,57.34,R
11282,2013,12,20,8,57,39.4,30.72,R
11283,2013,12,20,9,3,54.8,37.89,R
11284,2013,12,20,9,7,2.5,51.71,R
11285,2013,12,20,9,11,0.4,73.22,R
11286,2013,12,20,9,20,0.2,50.69,R
11287,2013,12,20,9,21,40.6,61.95,R
11288,2013,12,20,9,49,27.4,59.9,R
11289,2013,12,20,10,6,47.7,35.47,R
11290,2013,12,20,10,7,29.9,86.99,R
11291,2013,12,20,10,26,29.4,81.92,R
11292,2013,12,20,10,37,7.7,65.54,R
11293,2013,12,20,10,55,46.7,110.05,R
11294,2013,12,20,11,9,54,49.24,R
11295,2013,12,20,11,12,44.6,29.18,R
11296,2013,12,20,11,16,45.7,108.54,R
11297,2013,12,20,11,22,32.6,61.44,R
11298,2013,12,20,11,25,38.4,69.63,R
11299,2013,12,20,11,46,26.6,73.22,R
11300,2013,12,20,11,50,1.6,90.11,R
11301,2013,12,20,11,51,38.9,37.89,R
11302,2013,12,20,12,6,50.1,37.89,R
11303,2013,12,20,12,10,56.8,32.77,R
11304,2013,12,20,12,32,20.8,38.4,R
11305,2013,12,20,12,35,9.6,68.61,R
11306,2013,12,20,12,40,44.2,23.55,R
11307,2013,12,20,12,41,24.7,51.71,R
11308,2013,12,20,12,43,45.6,35.33,R
11309,2013,12,20,12,44,57.8,58.88,R
11310,2013,12,20,12,46,25.4,45.57,R
11311,2013,12,20,12,55,48,42.83,R
11312,2013,12,20,12,57,15.5,15.36,R
11313,2013,12,20,12,57,50.9,31.74,R
11314,2013,12,20,13,4,18.9,70.66,R
11315,2013,12,20,13,10,21,22.05,R
11316,2013,12,20,13,12,4.4,135.17,R
11317,2013,12,20,13,14,35,8.19,R
11318,2013,12,20,13,15,49.7,22.02,R
11319,2013,12,20,13,33,52.6,28.93,R
11320,2013,12,20,13,34,27.5,74.88,R
11321,2013,12,20,13,43,50.2,11.78,R
11322,2013,12,20,14,34,11.7,91.14,R
11323,2013,12,20,14,37,40.4,34.82,R
11324,2013,12,20,14,38,39.4,16.44,R
11325,2013,12,20,14,38,57.4,90.05,R
11326,2013,12,20,14,44,43.8,50.69,R
11327,2013,12,20,15,10,7.9,53.76,R
11328,2013,12,20,15,49,21.8,141.82,R
11329,2013,12,20,16,31,34.2,84.99,R
11330,2013,12,20,18,11,2,76.29,R
11331,2013,12,20,18,23,10.2,80.88,R
11332,2013,12,20,18,24,38.1,41.94,R
11333,2013,12,20,18,26,15.3,92.16,R
11334,2013,12,20,19,8,56.7,65.02,R
11335,2013,12,20,19,11,30.3,101.82,R
11336,2013,12,20,19,26,38.2,78.34,R
11337,2013,12,20,19,47,6.1,61.44,R
11338,2013,12,20,19,58,5.5,52.22,R
11339,2013,12,20,20,4,30.6,141.18,R
11340,2013,12,20,20,7,3.5,50.95,R
11341,2013,12,20,20,9,38.9,78.34,R
11342,2013,12,20,20,14,2.1,30.21,R
11343,2013,12,20,20,25,20.2,71.96,R
11344,2013,12,20,20,27,6.4,32.55,R
11345,2013,12,20,20,33,49.2,60.42,R
11346,2013,12,20,20,39,5.9,59.39,R
11347,2013,12,20,20,40,36,95.74,R
11348,2013,12,20,20,48,15.8,53.76,R
11349,2013,12,20,20,53,51.8,72.19,R
11350,2013,12,20,20,57,53.7,75.26,R
11351,2013,12,20,21,9,3.4,24.06,R
11352,2013,12,20,21,13,28.8,37.62,R
11353,2013,12,20,21,14,11.4,115.3,R
11354,2013,12,20,21,18,46,40.96,R
11355,2013,12,20,21,22,10.1,60.93,R
11356,2013,12,20,21,27,17.4,39.42,R
11357,2013,12,20,21,28,42.9,38.4,R
11358,2013,12,20,21,40,42.5,76.8,R
11359,2013,12,20,21,42,33.6,89.6,R
11360,2013,12,20,21,49,13.6,140.29,R
11361,2013,12,20,21,59,9,39.94,R
11362,2013,12,20,22,31,50.6,80.9,R
11363,2013,12,20,22,34,44.2,67.07,R
11364,2013,12,20,23,13,56.9,68.1,R
11365,2013,12,20,23,32,22.3,81.41,R
11366,2013,12,20,23,36,2,72.19,R
11367,2013,12,21,0,6,42.2,48.86,R
11368,2013,12,21,0,7,38,38.57,R
11369,2013,12,21,0,14,49.6,33.79,R
11370,2013,12,21,0,16,32,48.64,R
11371,2013,12,21,0,17,50.9,41.98,R
11372,2013,12,21,0,18,38.5,86.02,R
11373,2013,12,21,0,23,3.8,69.46,R
11374,2013,12,21,0,24,23.6,87.08,R
11375,2013,12,21,0,26,21.3,44.03,R
11376,2013,12,21,0,28,44.2,11.78,R
11377,2013,12,21,0,33,8.4,59.39,R
11378,2013,12,21,0,37,58.2,18.43,R
11379,2013,12,21,0,44,28.6,63.49,R
11380,2013,12,21,0,50,57,66.05,R
11381,2013,12,21,0,53,21.9,84.18,R
11382,2013,12,21,0,58,31.7,56.09,R
11383,2013,12,21,0,59,32.9,48.8,R
11384,2013,12,21,1,3,38.4,50.69,R
11385,2013,12,21,2,33,6.6,53.76,R
11386,2013,12,21,2,42,6.2,62.46,R
11387,2013,12,21,2,46,26.3,78.85,R
11388,2013,12,21,2,49,59.8,57.86,R
11389,2013,12,21,2,58,21.1,70.14,R
11390,2013,12,21,3,45,10.9,60.93,R
11391,2013,12,21,4,19,2.1,117.76,R
11392,2013,12,21,4,21,56.7,80.9,R
11393,2013,12,21,5,6,34.8,61.95,R
11394,2013,12,21,6,44,22.7,66.56,R
11395,2013,12,21,11,24,36.5,67.07,R
11396,2013,12,21,13,41,22.7,84.99,R
11397,2013,12,21,14,13,3.3,55.97,R
11398,2013,12,21,16,9,35.6,36.94,S
11399,2013,12,21,16,10,14.1,69.17,R
11400,2013,12,21,16,20,50.4,32.77,S
11401,2013,12,21,16,22,5.2,39.94,R
11402,2013,12,21,16,50,52.5,66.56,R
11403,2013,12,22,1,46,19.5,96.74,R
11404,2013,12,22,2,15,35.8,62.19,R
11405,2013,12,22,2,53,36.6,45.26,R
11406,2013,12,22,3,6,39.9,65.54,R
11407,2013,12,22,4,41,15.6,19.64,R
11408,2013,12,22,4,41,37.9,83.93,R
11409,2013,12,22,4,48,16,28.67,R
11410,2013,12,22,5,3,43.3,11.26,R
11411,2013,12,22,5,35,54.9,68.78,R
11412,2013,12,22,6,50,1.5,50.86,R
11413,2013,12,22,7,4,12.5,38.88,R
11414,2013,12,22,12,36,51.5,23.52,S
11415,2013,12,22,22,35,18,18.43,R
11416,2013,12,23,10,45,14.9,46.29,R
11417,2013,12,23,14,28,21.6,107.01,R
11418,2013,12,24,20,38,8.3,2.56,Q
